id,standard_customer,invoice_number,sku,deducted_amount,deducted_qty,deducted_price_per_qty,deduction_date,invoice_location,reason_code,sub_reason_code,deduction_reason,backup_status,
,Publix,9033497534,-,117.63,1,117.63,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033497538,-,29.49,1,29.49,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033497541,-,57.9,1,57.9,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033497562,-,136.13,1,136.13,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033497570,-,109.65,1,109.65,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033497880,-,25.13,1,25.13,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033497950,-,16.18,1,16.18,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0305299,AWG,9033498157,-,54.95,1,54.95,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033499550,-,12.73,1,12.73,5/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033499624,-,11.45,1,11.45,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033500489,-,34.04,1,34.04,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033500492,-,140.84,1,140.84,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033500984,-,147.39,1,147.39,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033500989,-,18.78,1,18.78,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033501097,-,44.94,1,44.94,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502513,-,52.17,1,52.17,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502514,-,80.04,1,80.04,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502515,-,10.75,1,10.75,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502516,-,143,1,143,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502518,-,204.51,1,204.51,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502521,-,63.69,1,63.69,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502523,-,34.03,1,34.03,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502524,-,58.66,1,58.66,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502525,-,68.64,1,68.64,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502526,-,82.26,1,82.26,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033502528,-,171.78,1,171.78,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033504543,-,47.94,1,47.94,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033504544,-,100.93,1,100.93,8/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033509778,-,113.28,1,113.28,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033509857,-,96.25,1,96.25,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033509979,-,53.35,1,53.35,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033510360,-,118.4,1,118.4,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033510363,-,116.17,1,116.17,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033510368,-,113.08,1,113.08,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033510372,-,88.77,1,88.77,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033510850,-,23.04,1,23.04,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033511444,-,180.76,1,180.76,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033511445,-,53.68,1,53.68,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033511597,-,100.87,1,100.87,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033511624,-,97.92,1,97.92,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033511648,-,126.52,1,126.52,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033511731,-,279,1,279,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033512836,-,94.67,1,94.67,10/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033513101,-,110.44,1,110.44,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
765088,Kroger,9033513225,-,337.84,1,337.84,24-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0304067,AWG,9033513235,-,353.91,1,353.91,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033513962,-,70.09,1,70.09,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0313661,AWG,9033514050,-,22.55,1,22.55,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033514378,-,38.8,1,38.8,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033514379,-,20.16,1,20.16,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033514380,-,52.57,1,52.57,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033514807,-,39.5,1,39.5,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033514969,-,197.83,1,197.83,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033514973,-,68.74,1,68.74,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764333,Kroger,9033515114,-,248.74,1,248.74,25-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033516294,-,96.48,1,96.48,11/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033516405,-,230.25,1,230.25,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0313731 ,AWG,9033517524,-,47.84,1,47.84,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033517633,-,187.82,1,187.82,24-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517712,-,78.81,1,78.81,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517716,-,90.39,1,90.39,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517717,-,66.22,1,66.22,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517719,-,176.55,1,176.55,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517720,-,175.05,1,175.05,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517731,-,89.81,1,89.81,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517735,-,163.1,1,163.1,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033517737,-,96.05,1,96.05,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033517799,-,39.28,1,39.28,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033518040,-,28.51,1,28.51,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9033518040,-,223.85,1,223.85,6/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9033518303,-,29.16,1,29.16,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033518304,-,12.28,1,12.28,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033518322,-,18.01,1,18.01,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033518343,-,82.68,1,82.68,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033518764,-,58.85,1,58.85,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764319,Kroger,9033519180,-,123.19,1,123.19,26-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033519254,-,96.01,1,96.01,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806439,Kroger,9033519626,-,164.32,1,164.32,25-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033520064,-,11.4,1,11.4,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033520197,-,91.57,1,91.57,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033520209,-,31.17,1,31.17,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033520215,-,147.28,1,147.28,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033520216,-,253.77,1,253.77,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033520217,-,85.37,1,85.37,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033520315,-,109.83,1,109.83,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033520317,-,35.05,1,35.05,12/1/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033521465,-,182.18,1,182.18,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033521466,-,81.64,1,81.64,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033521467,-,163.78,1,163.78,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033522758,-,285.4,1,285.4,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0304048,AWG,9033523442,-,223.42,1,223.42,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033523891,-,83.71,1,83.71,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527134,-,77.23,1,77.23,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527137,-,93.63,1,93.63,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527161,-,24.96,1,24.96,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527163,-,27.31,1,27.31,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527168,-,36.42,1,36.42,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527176,-,156.79,1,156.79,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033527188,-,82.67,1,82.67,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033527226,-,12.99,1,12.99,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0313726,AWG,9033528391,-,45.27,1,45.27,17-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764342,Kroger,9033528517,-,108.95,1,108.95,30-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033529234,-,45.46,1,45.46,16-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033529918,-,17.39,1,17.39,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
765096,Kroger,9033529920,-,170.52,1,170.52,30-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764324,Kroger,9033529921,-,125.93,1,125.93,30-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
801949,Kroger,9033530339,-,157.18,1,157.18,30-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033530742,-,197.42,1,197.42,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0313666 ,AWG,9033530804,-,35.05,1,35.05,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531047,-,22.37,1,22.37,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531057,-,42.54,1,42.54,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531070,-,202.19,1,202.19,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531085,-,27.16,1,27.16,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531090,-,60.25,1,60.25,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531116,-,82.05,1,82.05,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531119,-,11.05,1,11.05,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531123,-,41.41,1,41.41,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033531123,-,40.96,1,40.96,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033531128,-,65.15,1,65.15,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531131,-,87.18,1,87.18,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531359,-,50.45,1,50.45,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531360,-,30.22,1,30.22,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531579,-,70.21,1,70.21,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033531580,-,174.17,1,174.17,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033531845,-,10.19,1,10.19,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033532510,-,27.6,1,27.6,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033532592,-,48.1,1,48.1,17-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033533246,-,63.66,1,63.66,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764349,Kroger,9033533535,-,154.1,1,154.1,31-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
769475,Kroger,9033533538,-,134.24,1,134.24,31-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0304070 ,AWG,9033533607,-,348.27,1,348.27,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764327,Kroger,9033533704,-,123.89,1,123.89,31-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033534591,-,113.7,1,113.7,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806638,Kroger,9033535226,-,118.17,1,118.17,1/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764352,Kroger,9033535548,-,188.84,1,188.84,31-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535678,-,44.24,1,44.24,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535679,-,98.86,1,98.86,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535680,-,140.74,1,140.74,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535682,-,104.3,1,104.3,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535684,-,174.93,1,174.93,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535690,-,72.86,1,72.86,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033535691,-,124.08,1,124.08,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033537764,-,72.46,1,72.46,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033537766,-,93.1,1,93.1,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033537770,-,113.83,1,113.83,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033538284,-,40.09,1,40.09,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
765096,Kroger,9033538382,-,200.85,1,200.85,1/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764338,Kroger,9033538384,-,106.82,1,106.82,1/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764365,Kroger,9033538385,-,123.28,1,123.28,1/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
769478,Kroger,9033538386,-,116.05,1,116.05,1/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033539094,-,28.31,1,28.31,18-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312164,AWG,9033539100,-,67.73,1,67.73,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539213,-,112.72,1,112.72,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539214,-,37.28,1,37.28,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539222,-,15.66,1,15.66,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539225,-,17.48,1,17.48,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539280,-,23.12,1,23.12,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033539283,-,137.26,1,137.26,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0313673,AWG,9033539391,-,337.84,1,337.84,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033539956,-,55.15,1,55.15,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033540289,-,122.99,1,122.99,19-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033540921,-,220.36,1,220.36,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033541968,-,16.01,1,16.01,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
Freight Allowance Given,Publix,9033541970,-,82.6,1,82.6,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312166,AWG,9033541974,-,86.27,1,86.27,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033542460,-,38.64,1,38.64,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033543696,-,18.3,1,18.3,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033543699,-,10.12,1,10.12,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312446,AWG,9033545794,-,342.51,1,342.51,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033545877,-,391.72,1,391.72,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033546804,-,264.38,1,264.38,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033547848,-,38.37,1,38.37,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033547850,-,63.89,1,63.89,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312452,AWG,9033548232,-,231.82,1,231.82,24-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033548789,-,26.74,1,26.74,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549102,-,184.95,1,184.95,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549845,-,40.1,1,40.1,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549846,-,94.83,1,94.83,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549847,-,202.11,1,202.11,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549848,-,84.75,1,84.75,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549849,-,97.09,1,97.09,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549850,-,58.84,1,58.84,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033549851,-,349.35,1,349.35,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033549860,-,59.3,1,59.3,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033550715,-,16.41,1,16.41,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764344,Kroger,9033550953,-,124.09,1,124.09,2/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033551653,-,100.62,1,100.62,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
Freight Allowance Not Given,Publix,9033551653,-,76.43,1,76.43,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033551657,-,18.36,1,18.36,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033551659,-,42.95,1,42.95,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764366,Kroger,9033552043,-,195.63,1,195.63,2/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033553231,-,59.26,1,59.26,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033554260,-,21.93,1,21.93,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033554315,-,139.19,1,139.19,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033554329,-,199.68,1,199.68,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033554329,-,288.96,1,288.96,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033554335,-,85.89,1,85.89,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
Freight Allowance Not Given,Publix,9033554342,-,58.56,1,58.56,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033554438,-,67.92,1,67.92,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033554783,-,82.32,1,82.32,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033554902,-,44.22,1,44.22,22-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
765103,Kroger,9033554904,-,146.34,1,146.34,5/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033555116,-,10.75,1,10.75,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764345,Kroger,9033555319,-,217.85,1,217.85,5/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806072,Kroger,9033555461,-,125.65,1,125.65,5/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
Freight Allowance Not Given,AWG,9033555484,-,133.48,1,133.48,25-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033555596,-,170.49,1,170.49,25-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033558633,-,273.63,1,273.63,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558723,-,59.04,1,59.04,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
Freight Allowance Not Given,Publix,9033558723,-,56.32,1,56.32,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033558742,-,31.54,1,31.54,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558766,-,111.04,1,111.04,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558827,-,22.01,1,22.01,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
Freight Allowance Not Given,Publix,9033558845,-,59.04,1,59.04,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558851,-,61.74,1,61.74,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558864,-,36.74,1,36.74,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558873,-,45.33,1,45.33,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033558889,-,174.72,1,174.72,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033558972,-,12.45,1,12.45,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033559561,-,123.74,1,123.74,23-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
769482,Kroger,9033561168,-,164.25,1,164.25,7/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033561218,-,10.12,1,10.12,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033561223,-,29.52,1,29.52,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
Freight Allowance Not Given,Publix,9033562175,-,60.21,1,60.21,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033562176,-,34.54,1,34.54,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033562542,-,116.8,1,116.8,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,3
,Publix,9033562542,-,351.12,1,351.12,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,3
Freight Allowance Not Given,Publix,9033562542,-,59.04,1,59.04,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,3
764351,Kroger,9033562610,-,157.65,1,157.65,7/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312454 ,AWG,9033564553,-,337.06,1,337.06,26-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0312167,AWG,9033565920,-,91.26,1,91.26,29-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033565933,-,14.72,1,14.72,26-01-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
801955,Kroger,9033566499,-,158.42,1,158.42,8/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
764372,Kroger,9033566501,-,116.78,1,116.78,8/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
765106,Kroger,9033566502,-,130.82,1,130.82,8/2/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
