Receive Date,Return Date,Invoice Day,Transaction Type,Quantity,Net Receipts,Net Receipts Currency,List Price,List Price Currency,Rebate In Agreement Currency,Agreement Currency,Rebate In Purchase Order Currency,Purchase Order Currency,Purchase Order,Asin,UPC,EAN,Manufacturer,Distributor,Product Group,Category,Subcategory,Title,Product Description,Binding,Cost Currency,Old Cost,New Cost,Price Protection Agreement,Price Protection Day,Cost Variance,Invoice,Multi-Country Parent Agreement ID,Invoice ID,,,
12-10-2023,,,Distributor Shipment,10,352.8,USD,466.8,USD,70.56,USD,70.56,USD,1D6DMW1A,B07YP3GKLQ,38000222481,38000222481,KEBF9,7***G,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Brown Sugar Cinnamon, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
08-10-2023,,,Distributor Shipment,3,45.96,USD,50.97,USD,9.19,USD,9.19,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,728P3MBB,B07Q89M576,,,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,1,15.32,USD,16.99,USD,3.06,USD,3.06,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3FYYU88D,B07TKYQJ2B,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, White Cheddar (40 Packs)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,95,"1,455.40",USD,"1,614.05",USD,291.08,USD,291.08,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6FUK5SEU,B01M6THM7P,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Mixed Berry, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5URU4AUZ,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,69,"1,324.80",USD,"1,482.81",USD,264.96,USD,264.96,USD,5URU4AUZ,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RPZ3NCF,B07YP4JJKC,,,KEBF9,P***E,325,32502500,32502504,Kellogg's Pop-Tarts Frosted Chocolate Fudge 13.5Oz 12ct,,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
29-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,88DWNNUL,B0BJXL3NFZ,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,198,"5,037.12",USD,"5,542.02",USD,"1,007.42",USD,"1,007.42",USD,4UZJ6LNT,B0C9S5F4WM,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Protein Bars, Protein Snacks, Snack Bars, Variety Pack (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,15,165.6,USD,268.2,USD,33.12,USD,33.12,USD,6G2GPD7K,B00C3YAG96,38000845567,38000845567,KEBF9,K***5,325,32504000,32504001,"Pringles, Crisps, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Cheddar Cheese (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
07-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,75KMZQLK,B0BPPTL4JF,,,PUCC9,P***9,325,32504000,32504002,"Carr's Table Water Crackers, Baked Snack Crackers, Party Snacks, 2 Flavor Variety Pack (4 Boxes)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,11,587.4,USD,725.34,USD,117.48,USD,117.48,USD,8PLDOLKD,B0BFZMYY8J,,,KEBF9,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,"1,854","25,956.00",USD,"40,769.46",USD,"5,191.20",USD,"5,191.20",USD,728P3MBB,B07D3H4CQF,8.59162E+11,8.59162E+11,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,10,243.2,USD,347.6,USD,48.64,USD,48.64,USD,27S1FBZI,B07ZHXW811,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Classic, 36oz Case (4 Boxes)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,216,"3,449.52",USD,"4,317.84",USD,689.9,USD,689.9,USD,3FYYU88D,B07TKYQJ2B,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, White Cheddar (40 Packs)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
25-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,618M99XE,B07ZKWRXWK,38000167775,38000167775,PUCC9,P***9,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,720,"7,797.60",USD,"9,072.00",USD,"1,559.52",USD,"1,559.52",USD,4CCXK7FP,B091MX9DJJ,38000124938,38000124938,PUCC9,P***9,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,3,45.96,USD,50.97,USD,9.19,USD,9.19,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,"2,219","20,947.36",USD,"20,947.36",USD,"4,189.47",USD,"4,189.47",USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,16,151.04,USD,151.04,USD,30.21,USD,30.21,USD,869TG8PI,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,7PIYY17T,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,19VMXQSZ,B003YE1SKK,30100506591,30100506591,KEBF9,P***9,325,32504000,32504002,"Town House Flatbread Crisps Oven Baked Crackers, Party Snacks, Italian Herb, 9.5oz Box (1 Box)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,7PIYY17T,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8PLDOLKD,B0BFZMYY8J,,,KEBF9,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
17-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,7PIYY17T,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt, 5 Count (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,900,"8,496.00",USD,"8,496.00",USD,"1,699.20",USD,"1,699.20",USD,43WU7GPT,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,3,47.91,USD,53.97,USD,9.58,USD,9.58,USD,3MM1IZGF,B07TR6YVJL,,,KEUB1,P***9,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
07-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2ATDMFKC,B0BHXFTSV4,,,KEHEG,C***B,325,32502500,32502506,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
07-09-2023,,24-08-2023,Cost Variance Distributor Shipment,82,,,,,-0.16,USD,-0.16,USD,8BWTGFVC,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,-0.82,819689971,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,295,"4,711.15",USD,"5,307.05",USD,942.23,USD,942.23,USD,3MM1IZGF,B07TR6YVJL,,,KEUB1,P***9,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,618M99XE,B07ZKWRXWK,38000167775,38000167775,PUCC9,P***9,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,186,"2,970.42",USD,"3,718.14",USD,594.08,USD,594.08,USD,6ASLFZ2B,B07TN3C2HD,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Original (40 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,20,256.8,USD,357.8,USD,51.36,USD,51.36,USD,7FRN2Y9G,B09RCSXZYW,24100001521,24100001521,KEBF9,7***G,325,32504000,32504002,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,1,24.84,USD,26.99,USD,4.97,USD,4.97,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,34,"1,815.60",USD,"2,241.96",USD,363.12,USD,363.12,USD,818VKWLQ,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
09-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,12,298.08,USD,323.88,USD,59.62,USD,59.62,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
07-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,22,351.34,USD,395.78,USD,70.27,USD,70.27,USD,5GCABQDE,B07TR6YVJL,,,KEUB1,7***G,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,27,497.34,USD,808.38,USD,99.47,USD,99.47,USD,7RMBRYLI,B000AYFCHW,38000367007,38000367007,KEBF9,P***9,325,32504000,32504004,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Cherry (6 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,1,15.32,USD,16.99,USD,3.06,USD,3.06,USD,6FUK5SEU,B07QBSWNFN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B07D3H4CQF,8.59162E+11,8.59162E+11,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,37,719.28,USD,"1,033.04",USD,143.86,USD,143.86,USD,618M99XE,B07ZKWRXWK,38000167775,38000167775,PUCC9,P***9,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8EZD3KQJ,B083XTS18T,38000129544,38000129544,KEBF9,P***E,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Blueberry (6 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,22,"1,174.80",USD,"1,450.68",USD,234.96,USD,234.96,USD,818VKWLQ,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,15,636,USD,689.85,USD,127.2,USD,127.2,USD,5D3C6M9P,B0BTGMJV79,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,1,42.4,USD,45.99,USD,8.48,USD,8.48,USD,5D3C6M9P,B0BTGMJV79,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
08-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
